i,cost,numIterations,objectiveScaled,objectiveUnscaled,dualInfeasibilityScaled,dualInfeasibilityUnscaled,constraintViolationScaled,constraintViolationUnscaled,variableBoundViolationScaled,variableBoundViolationUnscaled,complementarityScaled,complementarityUnscaled,overallNLPErrorScaled,overallNLPErrorUnscaled,numObjectiveFunctionEvals,numObjectiveGradientEvals,numEqualityConstraintEvals,numInequalityConstraintEvals,numEqualityConstraintJacobianEvals,numInequalityConstraintJacobianEvals,numLagrangianHessianEvals,totalSeconds,convergedToOptimalFlag
8697,0.18660254776477814,76,0.3925163116640315,0.3925163116640315,0.0004909077336749582,0.0004909077336749582,0.013821959407461351,0.013821959407461351,4.567113531805944e-08,4.567113531805944e-08,2.8901280746151712e-09,2.8901280746151712e-09,0.013821959407461351,0.013821959407461351,90,32,90,0,82,0,77,1.008,0
8698,0.12507125735282898,15,0.24179670177798948,0.24179670177798948,2.5063013685702034e-14,2.5063013685702034e-14,5.10182174284779e-15,5.10182174284779e-15,0.0,0.0,6.342722215682036e-09,6.342722215682036e-09,6.342722215682036e-09,6.342722215682036e-09,16,16,16,0,16,0,15,0.141,1
8699,0.11475205421447754,14,0.18643540165080905,0.18643540165080905,9.094274749322227e-15,9.094274749322227e-15,4.440892098500626e-15,4.440892098500626e-15,0.0,0.0,9.149389366955793e-10,9.149389366955793e-10,9.149389366955793e-10,9.149389366955793e-10,15,15,15,0,15,0,14,0.038,1
8700,0.18200036883354187,17,0.16425614654924575,0.16425614654924575,9.098924083184409e-15,9.098924083184409e-15,2.2325891135821507e-15,2.2325891135821507e-15,0.0,0.0,1.079946526454745e-09,1.079946526454745e-09,1.079946526454745e-09,1.079946526454745e-09,18,18,18,0,18,0,17,0.064,1
8701,0.12375668436288834,16,0.6629855045621185,0.6629855045621185,2.5110482839779903e-14,2.5110482839779903e-14,5.329070518200751e-15,5.329070518200751e-15,4.1576508458263106e-08,4.1576508458263106e-08,3.539255802361485e-09,3.539255802361485e-09,3.539255802361485e-09,3.539255802361485e-09,17,17,17,0,17,0,16,0.034,1
8702,0.13970445096492767,16,0.22109110631653314,0.22109110631653314,9.098384453817234e-15,9.098384453817234e-15,4.440892098500626e-15,4.440892098500626e-15,0.0,0.0,1.257397179392205e-09,1.257397179392205e-09,1.257397179392205e-09,1.257397179392205e-09,17,17,17,0,17,0,16,0.144,1
8703,0.15905775129795074,17,0.21375185470136177,0.21375185470136177,9.104960587663506e-15,9.104960587663506e-15,4.875006648363822e-15,4.875006648363822e-15,0.0,0.0,4.8398048592741005e-09,4.8398048592741005e-09,4.8398048592741005e-09,4.8398048592741005e-09,18,18,18,0,18,0,17,0.112,1
8704,0.14545881748199463,37,0.5229593488826714,0.5229593488826714,0.001849682715483144,0.001849682715483144,0.12319042603823138,0.12319042603823138,5.977085493213963e-08,5.977085493213963e-08,2.764363435423102e-09,2.764363435423102e-09,0.12319042603823138,0.12319042603823138,56,19,56,0,42,0,38,0.101,0
8705,0.1238245815038681,13,0.11219983877423631,0.11219983877423631,2.5060742305229016e-14,2.5060742305229016e-14,3.1754113227755454e-15,3.1754113227755454e-15,0.0,0.0,8.96784713739673e-09,8.96784713739673e-09,8.96784713739673e-09,8.96784713739673e-09,14,14,14,0,14,0,13,0.064,1
8706,0.1485060453414917,87,0.07806651045034894,0.07806651045034894,0.0005868556228138562,0.0005868556228138562,0.061311974825782885,0.061311974825782885,9.997808247952378e-09,9.997808247952378e-09,1.0558019447114495e-09,1.0558019447114495e-09,0.061311974825782885,0.061311974825782885,128,53,128,0,96,0,88,0.31,0
8707,0.093154177069664,15,0.09278423116658957,0.09278423116658957,9.106902705171385e-15,9.106902705171385e-15,1.5543122344752192e-15,1.5543122344752192e-15,0.0,0.0,5.129541710415956e-09,5.129541710415956e-09,5.129541710415956e-09,5.129541710415956e-09,16,16,16,0,16,0,15,0.154,1
8708,0.03147692233324051,15,0.04226702445794888,0.04226702445794888,9.09841896379239e-15,9.09841896379239e-15,1.5543122344752192e-15,1.5543122344752192e-15,0.0,0.0,1.6941506349515121e-09,1.6941506349515121e-09,1.6941506349515121e-09,1.6941506349515121e-09,16,16,16,0,16,0,15,0.167,1
8709,0.11352866888046265,49,0.06234322054248191,0.06234322054248191,0.0020005483713703004,0.0020005483713703004,0.4747790395002217,0.4747790395002217,9.998399663757596e-09,9.998399663757596e-09,3.180081279383664e-09,3.180081279383664e-09,0.4747790395002217,0.4747790395002217,59,19,59,0,53,0,50,0.079,0
8710,0.17326870560646057,33,0.10218286382952192,0.10218286382952192,0.006170355894981758,0.006170355894981758,0.24574955820710456,0.24574955820710456,9.99836602399995e-09,9.99836602399995e-09,7.529070403912718e-09,7.529070403912718e-09,0.24574955820710456,0.24574955820710456,43,15,43,0,37,0,34,0.047,0
8711,0.17626921832561493,123,0.09051921193853295,0.09051921193853295,0.00018542847681854248,0.00018542847681854248,0.003895249853948587,0.003895249853948587,9.982810078579263e-09,9.982810078579263e-09,2.8344497747589953e-09,2.8344497747589953e-09,0.003895249853948587,0.003895249853948587,163,80,163,0,136,0,124,2.198,0
8712,0.15268366038799286,19,0.14320774266276814,0.14320774266276814,2.5066798414198824e-14,2.5066798414198824e-14,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.0,7.850111731782953e-09,7.850111731782953e-09,7.850111731782953e-09,7.850111731782953e-09,20,20,20,0,20,0,19,0.199,1
8713,0.07710547000169754,27,0.06671719340975091,0.06671719340975091,0.005614874280815423,0.005614874280815423,0.6361208269890906,0.6361208269890906,1.0982393661151946e-08,1.0982393661151946e-08,4.6322059306893594e-08,4.6322059306893594e-08,0.6361208269890906,0.6361208269890906,35,14,35,0,31,0,28,0.038,0
8714,0.14403507113456726,105,0.44110105673878003,0.44110105673878003,0.0007854976177585488,0.0007854976177585488,0.019214989202798925,0.019214989202798925,4.5796467951220166e-08,4.5796467951220166e-08,3.761062125943246e-09,3.761062125943246e-09,0.019214989202798925,0.019214989202798925,151,59,151,0,117,0,106,0.737,0
8715,0.10621681064367294,17,0.06032291289595805,0.06032291289595805,9.092977483518524e-15,9.092977483518524e-15,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,5.55507896145832e-09,5.55507896145832e-09,5.55507896145832e-09,5.55507896145832e-09,18,18,18,0,18,0,17,0.181,1
8716,0.09455464780330658,13,0.06771250755101989,0.06771250755101989,2.5064099810242264e-14,2.5064099810242264e-14,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,3.707743700176467e-09,3.707743700176467e-09,3.707743700176467e-09,3.707743700176467e-09,14,14,14,0,14,0,13,0.029,1
8717,0.12971249222755432,61,0.07262321003328746,0.07262321003328746,0.0027742153432705574,0.0027742153432705574,0.08320499157112207,0.08320499157112207,9.994225225185005e-09,9.994225225185005e-09,1.1167690983492504e-08,1.1167690983492504e-08,0.08320499157112207,0.08320499157112207,81,22,81,0,67,0,62,0.082,0
8718,0.19708110392093658,18,0.6554715098080831,0.6554715098080831,2.5072699753850312e-14,2.5072699753850312e-14,7.481862351887969e-15,7.481862351887969e-15,0.0,0.0,4.878270876896707e-09,4.878270876896707e-09,4.878270876896707e-09,4.878270876896707e-09,19,19,19,0,19,0,18,0.086,1
8719,0.16571804881095886,17,0.14579634232706618,0.14579634232706618,9.094681004914615e-15,9.094681004914615e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.0,4.688965140445609e-09,4.688965140445609e-09,4.688965140445609e-09,4.688965140445609e-09,18,18,18,0,18,0,17,0.086,1
8720,0.15024304389953613,14,0.19563228258674342,0.19563228258674342,2.5065360342092337e-14,2.5065360342092337e-14,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,4.625160983358956e-09,4.625160983358956e-09,4.625160983358956e-09,4.625160983358956e-09,15,15,15,0,15,0,14,0.138,1
8721,0.11601234972476959,15,0.4193277776268734,0.4193277776268734,2.506717195159266e-14,2.506717195159266e-14,5.329070518200751e-15,5.329070518200751e-15,0.0,0.0,4.547114727965043e-09,4.547114727965043e-09,4.547114727965043e-09,4.547114727965043e-09,16,16,16,0,16,0,15,0.053,1
8722,0.167701855301857,17,0.09137755931077582,0.09137755931077582,9.128114930589959e-15,9.128114930589959e-15,8.543513119185775e-16,8.543513119185775e-16,0.0,0.0,1.5106668066367339e-09,1.5106668066367339e-09,1.5106668066367339e-09,1.5106668066367339e-09,18,18,18,0,18,0,17,0.064,1
8723,0.1759336143732071,19,0.24525314500711295,0.24525314500711295,2.5067142361274197e-14,2.5067142361274197e-14,3.2335245592207684e-15,3.2335245592207684e-15,0.0,0.0,3.3559770572824048e-09,3.3559770572824048e-09,3.3559770572824048e-09,3.3559770572824048e-09,20,20,20,0,20,0,19,0.095,1
8724,0.08162757009267807,15,0.13657165589525247,0.13657165589525247,9.096905769158923e-15,9.096905769158923e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.2534767862714227e-09,1.2534767862714227e-09,1.2534767862714227e-09,1.2534767862714227e-09,16,16,16,0,16,0,15,0.034,1
8725,0.1589420735836029,15,0.2929702145485374,0.2929702145485374,2.5064487802617304e-14,2.5064487802617304e-14,3.9968028886505635e-15,3.9968028886505635e-15,0.0,0.0,3.026567082486096e-09,3.026567082486096e-09,3.026567082486096e-09,3.026567082486096e-09,16,16,16,0,16,0,15,0.112,1
8726,0.19036448001861572,30,0.09740112963819322,0.09740112963819322,2.50634168915829e-14,2.50634168915829e-14,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,4.9618720853890644e-09,4.9618720853890644e-09,4.9618720853890644e-09,4.9618720853890644e-09,31,31,31,0,31,0,30,0.41,1
8727,0.11725092679262161,54,0.5523639770754027,0.5523639770754027,0.002104430921232459,0.002104430921232459,0.14608835159169756,0.14608835159169756,5.599500951802838e-08,5.599500951802838e-08,1.0987566136836837e-09,1.0987566136836837e-09,0.14608835159169756,0.14608835159169756,69,17,69,0,59,0,55,0.1,0
8728,0.09529650956392288,16,0.0717471952554351,0.0717471952554351,9.094657565924777e-15,9.094657565924777e-15,1.3461454173580023e-15,1.3461454173580023e-15,0.0,0.0,3.731499899171418e-09,3.731499899171418e-09,3.731499899171418e-09,3.731499899171418e-09,17,17,17,0,17,0,16,0.055,1
8729,0.08293210715055466,62,0.04775247467069155,0.04775247467069155,0.003075763527729412,0.003075763527729412,0.6038026083746063,0.6038026083746063,9.998907923858269e-09,9.998907923858269e-09,5.519366456893687e-09,5.519366456893687e-09,0.6038026083746063,0.6038026083746063,86,27,86,0,67,0,63,0.077,0
8730,0.09553802013397217,14,0.05684206978784066,0.05684206978784066,9.092810639534611e-15,9.092810639534611e-15,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,5.743947589395216e-09,5.743947589395216e-09,5.743947589395216e-09,5.743947589395216e-09,15,15,15,0,15,0,14,0.055,1
8731,0.1191413402557373,46,0.0946124721271531,0.0946124721271531,0.0026311845537978027,0.0026311845537978027,0.48224726178248145,0.48224726178248145,1.2330643839320032e-08,1.2330643839320032e-08,1.036058221263066e-08,1.036058221263066e-08,0.48224726178248145,0.48224726178248145,56,28,56,0,52,0,47,0.088,0
8732,0.17468467354774475,91,0.09760666575439013,0.09760666575439013,0.0010173030687373413,0.0010173030687373413,0.04488690560077075,0.04488690560077075,9.990967275719242e-09,9.990967275719242e-09,3.5013022760763466e-09,3.5013022760763466e-09,0.04488690560077075,0.04488690560077075,129,55,129,0,101,0,92,0.357,0
8733,0.1454693078994751,88,0.27281522282118065,0.27281522282118065,0.0005197148652268309,0.0005197148652268309,0.01978063857608343,0.01978063857608343,3.852539487425588e-08,3.852539487425588e-08,5.513077589882925e-09,5.513077589882925e-09,0.01978063857608343,0.01978063857608343,116,35,116,0,95,0,89,0.702,0
8734,0.18657435476779938,17,0.16257397777224433,0.16257397777224433,9.098004147914638e-15,9.098004147914638e-15,2.9414404939531735e-15,2.9414404939531735e-15,0.0,0.0,4.378701430259593e-09,4.378701430259593e-09,4.378701430259593e-09,4.378701430259593e-09,18,18,18,0,18,0,17,0.281,1
8735,0.039852917194366455,23,0.1532816623625203,0.1532816623625203,0.003276160105302687,0.003276160105302687,0.1403314776414109,0.1403314776414109,3.118366453946919e-08,3.118366453946919e-08,2.352929381923888e-09,2.352929381923888e-09,0.1403314776414109,0.1403314776414109,33,14,33,0,27,0,24,0.039,0
8736,0.17513532936573029,15,0.11033502774987777,0.11033502774987777,9.103066619925494e-15,9.103066619925494e-15,1.6531914726058972e-15,1.6531914726058972e-15,0.0,0.0,4.471658850386861e-09,4.471658850386861e-09,4.471658850386861e-09,4.471658850386861e-09,16,16,16,0,16,0,15,0.089,1
8737,0.15285654366016388,83,0.5181810800633537,0.5181810800633537,0.0009276386434909524,0.0009276386434909524,0.014713050935276941,0.014713050935276941,4.728423963484829e-08,4.728423963484829e-08,3.0140241592992682e-09,3.0140241592992682e-09,0.014713050935276941,0.014713050935276941,116,41,116,0,93,0,84,0.515,0
8738,0.17751924693584442,19,0.16470598898577188,0.16470598898577188,9.138246887242109e-15,9.138246887242109e-15,2.480654570646834e-15,2.480654570646834e-15,1.8929513512233598e-08,1.8929513512233598e-08,9.187957691764334e-10,9.187957691764334e-10,9.187957691764334e-10,9.187957691764334e-10,20,20,20,0,20,0,19,0.043,1
8739,0.12650670111179352,16,0.0833696102812718,0.0833696102812718,9.10714225709037e-15,9.10714225709037e-15,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,2.8522520072241225e-09,2.8522520072241225e-09,2.8522520072241225e-09,2.8522520072241225e-09,17,17,17,0,17,0,16,0.15,1
8740,0.18479570746421814,90,0.09755562212875438,0.09755562212875438,9.64339690354803e-05,9.64339690354803e-05,0.011989064456016652,0.011989064456016652,9.992707772354947e-09,9.992707772354947e-09,3.8638245816136215e-09,3.8638245816136215e-09,0.011989064456016652,0.011989064456016652,130,54,130,0,102,0,91,1.623,0
8741,0.1452009528875351,20,0.07671096964397849,0.07671096964397849,2.5070724317610758e-14,2.5070724317610758e-14,7.990570011218168e-16,7.990570011218168e-16,0.0,0.0,7.60401757196056e-09,7.60401757196056e-09,7.60401757196056e-09,7.60401757196056e-09,21,21,21,0,21,0,20,0.222,1
8742,0.16456910967826843,22,0.29743652281736926,0.29743652281736926,2.5074671021306375e-14,2.5074671021306375e-14,5.6365502543176405e-15,5.6365502543176405e-15,0.0,0.0,3.664733977060746e-09,3.664733977060746e-09,3.664733977060746e-09,3.664733977060746e-09,23,23,23,0,23,0,22,0.34,1
8743,0.19611841440200806,44,0.459408307964085,0.459408307964085,0.005278639264950286,0.005278639264950286,0.33445055383004374,0.33445055383004374,4.470328018868486e-08,4.470328018868486e-08,9.018864462533504e-09,9.018864462533504e-09,0.33445055383004374,0.33445055383004374,66,23,66,0,51,0,45,0.059,0
8744,0.02128167822957039,17,0.030230000947278467,0.030230000947278467,2.5066700879678437e-14,2.5066700879678437e-14,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.859439966010118e-09,2.859439966010118e-09,2.859439966010118e-09,2.859439966010118e-09,18,18,18,0,18,0,17,0.254,1
8745,0.03466159477829933,33,0.14966620726383537,0.14966620726383537,0.0021318099554719083,0.0021318099554719083,0.3167753259802277,0.3167753259802277,2.8632206827694517e-08,2.8632206827694517e-08,1.9706012380721307e-08,1.9706012380721307e-08,0.3167753259802277,0.3167753259802277,43,19,43,0,38,0,34,0.046,0
8746,0.1907094269990921,91,0.6234049002095425,0.6234049002095425,0.0007270622808130722,0.0007270622808130722,0.013473503939598468,0.013473503939598468,5.158286064954609e-08,5.158286064954609e-08,6.954779633225841e-09,6.954779633225841e-09,0.013473503939598468,0.013473503939598468,125,46,125,0,101,0,92,1.138,0
8747,0.1531653106212616,74,0.569393730925107,0.569393730925107,0.0008762805260320763,0.0008762805260320763,0.03306749491761588,0.03306749491761588,4.993979718648234e-08,4.993979718648234e-08,1.9449071778519264e-09,1.9449071778519264e-09,0.03306749491761588,0.03306749491761588,109,46,109,0,84,0,75,0.602,0
8748,0.19585217535495758,22,0.16849454584569606,0.16849454584569606,2.5076202390700562e-14,2.5076202390700562e-14,2.03743272253476e-15,2.03743272253476e-15,0.0,0.0,3.690336179080939e-09,3.690336179080939e-09,3.690336179080939e-09,3.690336179080939e-09,23,23,23,0,23,0,22,0.291,1
8749,0.15179038047790527,15,0.516742049853784,0.516742049853784,9.098510969851153e-15,9.098510969851153e-15,5.329070518200751e-15,5.329070518200751e-15,0.0,0.0,2.535994612458135e-09,2.535994612458135e-09,2.535994612458135e-09,2.535994612458135e-09,16,16,16,0,16,0,15,0.088,1
8750,0.1849909871816635,15,0.12380530188372703,0.12380530188372703,9.097936976816393e-15,9.097936976816393e-15,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,3.3740486730460525e-09,3.3740486730460525e-09,3.3740486730460525e-09,3.3740486730460525e-09,16,16,16,0,16,0,15,0.044,1
8751,0.08634789288043976,23,0.05053188794217388,0.05053188794217388,2.5062878455733952e-14,2.5062878455733952e-14,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,9.687951684711217e-09,9.687951684711217e-09,9.687951684711217e-09,9.687951684711217e-09,24,24,24,0,24,0,23,0.453,1
8752,0.11944826692342758,14,0.16944321453235234,0.16944321453235234,9.096136761729008e-15,9.096136761729008e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.0,3.1948093118812057e-09,3.1948093118812057e-09,3.1948093118812057e-09,3.1948093118812057e-09,15,15,15,0,15,0,14,0.068,1
8753,0.16232731938362122,150,0.2606947452455469,0.2606947452455469,0.00034461511938301784,0.00034461511938301784,0.01176764195700743,0.01176764195700743,3.8140638647377045e-08,3.8140638647377045e-08,2.5982707233676697e-09,2.5982707233676697e-09,0.01176764195700743,0.01176764195700743,193,80,193,0,162,0,151,3.217,0
8754,0.1412586122751236,23,0.11448035080193611,0.11448035080193611,9.120572444647433e-15,9.120572444647433e-15,2.192690473634684e-15,2.192690473634684e-15,0.0,0.0,2.0227981060353346e-09,2.0227981060353346e-09,2.0227981060353346e-09,2.0227981060353346e-09,28,24,28,0,24,0,23,0.216,1
8755,0.15331578254699707,17,0.0891683028245444,0.0891683028245444,2.5066701806947903e-14,2.5066701806947903e-14,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,9.06517050869833e-09,9.06517050869833e-09,9.06517050869833e-09,9.06517050869833e-09,18,18,18,0,18,0,17,0.138,1
8756,0.13428948819637299,63,0.07413353209160578,0.07413353209160578,0.0008494042935645606,0.0008494042935645606,0.0319282563971726,0.0319282563971726,1.0088704316402186e-08,1.0088704316402186e-08,2.5704777725506724e-09,2.5704777725506724e-09,0.0319282563971726,0.0319282563971726,94,34,94,0,71,0,64,0.199,0
8757,0.15600399672985077,105,0.08582632304472007,0.08582632304472007,0.0005200268975045219,0.0005200268975045219,0.06562303669156744,0.06562303669156744,9.99790306099868e-09,9.99790306099868e-09,1.0669023409158854e-09,1.0669023409158854e-09,0.06562303669156744,0.06562303669156744,138,62,138,0,114,0,106,0.466,0
8758,0.11412405222654343,26,0.06044788381421392,0.06044788381421392,2.5067890228087306e-14,2.5067890228087306e-14,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,4.203221125964467e-09,4.203221125964467e-09,4.203221125964467e-09,4.203221125964467e-09,27,27,27,0,27,0,26,0.238,1
8759,0.1101393774151802,54,0.06614007361365178,0.06614007361365178,0.00604326749817119,0.00604326749817119,0.795844247108474,0.795844247108474,9.999212791100831e-09,9.999212791100831e-09,1.021873107255253e-09,1.021873107255253e-09,0.795844247108474,0.795844247108474,74,17,74,0,60,0,55,0.058,0
8760,0.08489065617322922,15,0.16484404785919954,0.16484404785919954,2.5067035287810384e-14,2.5067035287810384e-14,4.051012997274839e-15,4.051012997274839e-15,0.0,0.0,8.470604717731566e-09,8.470604717731566e-09,8.470604717731566e-09,8.470604717731566e-09,16,16,16,0,16,0,15,0.203,1
